"flight_no","day_of_week","fare_conditions","max_price","min_price","avg_price"
"PG0116","Sunday   ","Economy",6600.0,6000.0,6034.26
"PG0116","Saturday ","Economy",6600.0,6000.0,6034.26
"PG0117","Thursday ","Business",87300.0,87300.0,87300.0
"PG0117","Monday   ","Business",87300.0,87300.0,87300.0
"PG0117","Saturday ","Business",87300.0,87300.0,87300.0
"PG0117","Saturday ","Economy",32000.0,29100.0,29267.59
"PG0117","Thursday ","Economy",32000.0,29100.0,29267.59
"PG0117","Monday   ","Economy",32000.0,29100.0,29267.59
"PG0118","Friday   ","Business",16100.0,16100.0,16100.0
"PG0118","Saturday ","Business",16100.0,16100.0,16100.0
"PG0118","Wednesday","Business",16100.0,16100.0,16100.0
"PG0118","Tuesday  ","Business",16100.0,16100.0,16100.0
"PG0118","Thursday ","Business",16100.0,16100.0,16100.0
"PG0118","Sunday   ","Business",16100.0,16100.0,16100.0
"PG0118","Monday   ","Business",16100.0,16100.0,16100.0
"PG0118","Saturday ","Economy",5900.0,5400.0,5429.95
"PG0118","Friday   ","Economy",5900.0,5400.0,5429.95
"PG0118","Monday   ","Economy",5900.0,5400.0,5429.95
"PG0118","Sunday   ","Economy",5900.0,5400.0,5429.95
"PG0118","Wednesday","Economy",5900.0,5400.0,5429.95
"PG0118","Thursday ","Economy",5900.0,5400.0,5429.95
"PG0118","Tuesday  ","Economy",5900.0,5400.0,5429.95
"PG0119","Thursday ","Business",16100.0,16100.0,16100.0
"PG0119","Wednesday","Business",16100.0,16100.0,16100.0
"PG0119","Monday   ","Business",16100.0,16100.0,16100.0
"PG0119","Saturday ","Business",16100.0,16100.0,16100.0
"PG0119","Tuesday  ","Business",16100.0,16100.0,16100.0
"PG0119","Friday   ","Business",16100.0,16100.0,16100.0
"PG0119","Sunday   ","Business",16100.0,16100.0,16100.0
"PG0119","Wednesday","Economy",5900.0,5400.0,5429.95
"PG0119","Tuesday  ","Economy",5900.0,5400.0,5429.95
"PG0119","Sunday   ","Economy",5900.0,5400.0,5429.95
"PG0119","Friday   ","Economy",5900.0,5400.0,5429.95
"PG0119","Thursday ","Economy",5900.0,5400.0,5429.95
"PG0119","Monday   ","Economy",5900.0,5400.0,5429.95
"PG0119","Saturday ","Economy",5900.0,5400.0,5429.95
"PG0120","Monday   ","Business",124600.0,124600.0,124600.0
"PG0120","Wednesday","Business",124600.0,124600.0,124600.0
"PG0120","Friday   ","Business",124600.0,124600.0,124600.0
"PG0120","Saturday ","Business",124600.0,124600.0,124600.0
"PG0120","Tuesday  ","Business",124600.0,124600.0,124600.0
"PG0120","Sunday   ","Business",124600.0,124600.0,124600.0
"PG0120","Thursday ","Business",124600.0,124600.0,124600.0
"PG0120","Saturday ","Economy",45700.0,41500.0,41704.92
"PG0120","Tuesday  ","Economy",45700.0,41500.0,41704.92
"PG0120","Wednesday","Economy",45700.0,41500.0,41704.92
"PG0120","Sunday   ","Economy",45700.0,41500.0,41704.92
"PG0120","Friday   ","Economy",45700.0,41500.0,41704.92
"PG0120","Thursday ","Economy",45700.0,41500.0,41704.92
"PG0120","Monday   ","Economy",45700.0,41500.0,41704.92
"PG0121","Sunday   ","Business",124600.0,124600.0,124600.0
"PG0121","Wednesday","Business",124600.0,124600.0,124600.0
"PG0121","Monday   ","Business",124600.0,124600.0,124600.0
"PG0121","Thursday ","Business",124600.0,124600.0,124600.0
"PG0121","Friday   ","Business",124600.0,124600.0,124600.0
"PG0121","Saturday ","Business",124600.0,124600.0,124600.0
"PG0121","Tuesday  ","Business",124600.0,124600.0,124600.0
"PG0121","Monday   ","Economy",45700.0,41500.0,41705.23
"PG0121","Thursday ","Economy",45700.0,41500.0,41705.23
"PG0121","Friday   ","Economy",45700.0,41500.0,41705.23
"PG0121","Tuesday  ","Economy",45700.0,41500.0,41705.23
"PG0121","Sunday   ","Economy",45700.0,41500.0,41705.23
"PG0121","Saturday ","Economy",45700.0,41500.0,41705.23
"PG0121","Wednesday","Economy",45700.0,41500.0,41705.23
"PG0122","Monday   ","Economy",13600.0,12300.0,12473.33
"PG0122","Saturday ","Economy",13600.0,12300.0,12473.33
"PG0122","Thursday ","Economy",13600.0,12300.0,12473.33
"PG0123","Tuesday  ","Economy",13600.0,12300.0,12410.64
"PG0123","Sunday   ","Economy",13600.0,12300.0,12410.64
"PG0123","Thursday ","Economy",13600.0,12300.0,12410.64
"PG0124","Saturday ","Business",86000.0,86000.0,86000.0
"PG0124","Thursday ","Business",86000.0,86000.0,86000.0
"PG0124","Friday   ","Business",86000.0,86000.0,86000.0
"PG0124","Tuesday  ","Business",86000.0,86000.0,86000.0
"PG0124","Sunday   ","Business",86000.0,86000.0,86000.0
"PG0124","Wednesday","Business",86000.0,86000.0,86000.0
"PG0124","Monday   ","Business",86000.0,86000.0,86000.0
"PG0124","Saturday ","Economy",31500.0,28700.0,28873.24
"PG0124","Sunday   ","Economy",31500.0,28700.0,28873.24
"PG0124","Wednesday","Economy",31500.0,28700.0,28873.24
"PG0124","Friday   ","Economy",31500.0,28700.0,28873.24
"PG0124","Tuesday  ","Economy",31500.0,28700.0,28873.24
"PG0124","Thursday ","Economy",31500.0,28700.0,28873.24
"PG0124","Monday   ","Economy",31500.0,28700.0,28873.24
"PG0125","Thursday ","Business",86000.0,86000.0,86000.0
"PG0125","Sunday   ","Business",86000.0,86000.0,86000.0
"PG0125","Saturday ","Business",86000.0,86000.0,86000.0
"PG0125","Friday   ","Business",86000.0,86000.0,86000.0
"PG0125","Tuesday  ","Business",86000.0,86000.0,86000.0
"PG0125","Monday   ","Business",86000.0,86000.0,86000.0
"PG0125","Wednesday","Business",86000.0,86000.0,86000.0
"PG0125","Saturday ","Economy",31500.0,28700.0,28865.8
"PG0125","Thursday ","Economy",31500.0,28700.0,28865.8
"PG0125","Wednesday","Economy",31500.0,28700.0,28865.8
"PG0125","Sunday   ","Economy",31500.0,28700.0,28865.8
"PG0125","Tuesday  ","Economy",31500.0,28700.0,28865.8
"PG0125","Monday   ","Economy",31500.0,28700.0,28865.8
"PG0125","Friday   ","Economy",31500.0,28700.0,28865.8
"PG0126","Thursday ","Economy",21600.0,19700.0,19857.14
"PG0126","Tuesday  ","Economy",21600.0,19700.0,19857.14
"PG0126","Saturday ","Economy",21600.0,19700.0,19857.14
"PG0126","Monday   ","Economy",21600.0,19700.0,19857.14
"PG0126","Friday   ","Economy",21600.0,19700.0,19857.14
"PG0126","Wednesday","Economy",21600.0,19700.0,19857.14
"PG0126","Sunday   ","Economy",21600.0,19700.0,19857.14
"PG0127","Saturday ","Economy",21600.0,19700.0,19838.76
"PG0127","Wednesday","Economy",21600.0,19700.0,19838.76
"PG0127","Tuesday  ","Economy",21600.0,19700.0,19838.76
"PG0127","Friday   ","Economy",21600.0,19700.0,19838.76
"PG0127","Monday   ","Economy",21600.0,19700.0,19838.76
"PG0127","Thursday ","Economy",21600.0,19700.0,19838.76
"PG0127","Sunday   ","Economy",21600.0,19700.0,19838.76
"PG0128","Friday   ","Economy",14300.0,13000.0,13099.63
"PG0128","Monday   ","Economy",14300.0,13000.0,13099.63
"PG0128","Wednesday","Economy",14300.0,13000.0,13099.63
"PG0128","Tuesday  ","Economy",14300.0,13000.0,13099.63
"PG0128","Saturday ","Economy",14300.0,13000.0,13099.63
"PG0128","Thursday ","Economy",14300.0,13000.0,13099.63
"PG0128","Sunday   ","Economy",14300.0,13000.0,13099.63
"PG0129","Saturday ","Economy",14300.0,13000.0,13096.3
"PG0129","Wednesday","Economy",14300.0,13000.0,13096.3
"PG0129","Monday   ","Economy",14300.0,13000.0,13096.3
"PG0129","Sunday   ","Economy",14300.0,13000.0,13096.3
"PG0129","Tuesday  ","Economy",14300.0,13000.0,13096.3
"PG0129","Friday   ","Economy",14300.0,13000.0,13096.3
"PG0129","Thursday ","Economy",14300.0,13000.0,13096.3
"PG0132","Friday   ","Economy",11500.0,10500.0,10594.09
"PG0132","Monday   ","Economy",11500.0,10500.0,10594.09
"PG0132","Sunday   ","Economy",11500.0,10500.0,10594.09
"PG0132","Wednesday","Economy",11500.0,10500.0,10594.09
"PG0132","Thursday ","Economy",11500.0,10500.0,10594.09
"PG0132","Saturday ","Economy",11500.0,10500.0,10594.09
"PG0132","Tuesday  ","Economy",11500.0,10500.0,10594.09
"PG0133","Monday   ","Economy",11500.0,10500.0,10601.88
"PG0133","Tuesday  ","Economy",11500.0,10500.0,10601.88
"PG0133","Wednesday","Economy",11500.0,10500.0,10601.88
"PG0133","Saturday ","Economy",11500.0,10500.0,10601.88
"PG0133","Sunday   ","Economy",11500.0,10500.0,10601.88
"PG0133","Thursday ","Economy",11500.0,10500.0,10601.88
"PG0133","Friday   ","Economy",11500.0,10500.0,10601.88
"PG0134","Monday   ","Business",115000.0,115000.0,115000.0
"PG0134","Tuesday  ","Business",115000.0,115000.0,115000.0
"PG0134","Thursday ","Business",115000.0,115000.0,115000.0
"PG0134","Friday   ","Business",115000.0,115000.0,115000.0
"PG0134","Wednesday","Business",115000.0,115000.0,115000.0
"PG0134","Sunday   ","Business",115000.0,115000.0,115000.0
"PG0134","Saturday ","Business",115000.0,115000.0,115000.0
"PG0134","Friday   ","Economy",42200.0,38300.0,38459.69
"PG0134","Thursday ","Economy",42200.0,38300.0,38459.69
"PG0134","Wednesday","Economy",42200.0,38300.0,38459.69
"PG0134","Monday   ","Economy",42200.0,38300.0,38459.69
"PG0134","Saturday ","Economy",42200.0,38300.0,38459.69
"PG0134","Tuesday  ","Economy",42200.0,38300.0,38459.69
"PG0134","Sunday   ","Economy",42200.0,38300.0,38459.69
"PG0135","Monday   ","Business",115000.0,115000.0,115000.0
"PG0135","Thursday ","Business",115000.0,115000.0,115000.0
"PG0135","Tuesday  ","Business",115000.0,115000.0,115000.0
"PG0135","Friday   ","Business",115000.0,115000.0,115000.0
"PG0135","Wednesday","Business",115000.0,115000.0,115000.0
"PG0135","Sunday   ","Business",115000.0,115000.0,115000.0
"PG0135","Saturday ","Business",115000.0,115000.0,115000.0
"PG0135","Wednesday","Economy",42200.0,38300.0,38500.9
"PG0135","Friday   ","Economy",42200.0,38300.0,38500.9
"PG0135","Saturday ","Economy",42200.0,38300.0,38500.9
"PG0135","Thursday ","Economy",42200.0,38300.0,38500.9
"PG0135","Tuesday  ","Economy",42200.0,38300.0,38500.9
"PG0135","Sunday   ","Economy",42200.0,38300.0,38500.9
"PG0135","Monday   ","Economy",42200.0,38300.0,38500.9
"PG0136","Sunday   ","Economy",15200.0,13900.0,13994.4
"PG0136","Saturday ","Economy",15200.0,13900.0,13994.4
"PG0136","Friday   ","Economy",15200.0,13900.0,13994.4
"PG0136","Monday   ","Economy",15200.0,13900.0,13994.4
"PG0136","Thursday ","Economy",15200.0,13900.0,13994.4
"PG0136","Tuesday  ","Economy",15200.0,13900.0,13994.4
"PG0136","Wednesday","Economy",15200.0,13900.0,13994.4
"PG0137","Tuesday  ","Economy",15200.0,13900.0,14009.47
"PG0137","Friday   ","Economy",15200.0,13900.0,14009.47
"PG0137","Wednesday","Economy",15200.0,13900.0,14009.47
"PG0137","Monday   ","Economy",15200.0,13900.0,14009.47
"PG0137","Saturday ","Economy",15200.0,13900.0,14009.47
"PG0137","Thursday ","Economy",15200.0,13900.0,14009.47
"PG0137","Sunday   ","Economy",15200.0,13900.0,14009.47
"PG0138","Wednesday","Economy",8200.0,7500.0,7550.25
"PG0138","Thursday ","Economy",8200.0,7500.0,7550.25
"PG0138","Monday   ","Economy",8200.0,7500.0,7550.25
"PG0138","Sunday   ","Economy",8200.0,7500.0,7550.25
"PG0138","Friday   ","Economy",8200.0,7500.0,7550.25
"PG0138","Tuesday  ","Economy",8200.0,7500.0,7550.25
"PG0138","Saturday ","Economy",8200.0,7500.0,7550.25
"PG0139","Sunday   ","Economy",8200.0,7500.0,7569.06
"PG0139","Tuesday  ","Economy",8200.0,7500.0,7569.06
"PG0139","Saturday ","Economy",8200.0,7500.0,7569.06
"PG0139","Friday   ","Economy",8200.0,7500.0,7569.06
"PG0139","Thursday ","Economy",8200.0,7500.0,7569.06
"PG0139","Monday   ","Economy",8200.0,7500.0,7569.06
"PG0139","Wednesday","Economy",8200.0,7500.0,7569.06
"PG0140","Saturday ","Business",144300.0,144300.0,144300.0
"PG0140","Wednesday","Business",144300.0,144300.0,144300.0
"PG0140","Wednesday","Economy",52900.0,48100.0,48236.71
"PG0140","Saturday ","Economy",52900.0,48100.0,48236.71
"PG0141","Wednesday","Business",144300.0,144300.0,144300.0
"PG0141","Sunday   ","Business",144300.0,144300.0,144300.0
"PG0141","Sunday   ","Economy",52900.0,48100.0,48282.46
"PG0141","Wednesday","Economy",52900.0,48100.0,48282.46
"PG0142","Tuesday  ","Business",86800.0,86800.0,86800.0
"PG0142","Saturday ","Business",86800.0,86800.0,86800.0
"PG0142","Thursday ","Business",86800.0,86800.0,86800.0
"PG0142","Thursday ","Economy",31800.0,28900.0,29065.71
"PG0142","Saturday ","Economy",31800.0,28900.0,29065.71
"PG0142","Tuesday  ","Economy",31800.0,28900.0,29065.71
"PG0143","Thursday ","Business",86800.0,86800.0,86800.0
"PG0143","Tuesday  ","Business",86800.0,86800.0,86800.0
"PG0143","Saturday ","Business",86800.0,86800.0,86800.0
"PG0143","Thursday ","Economy",31800.0,28900.0,29068.83
"PG0143","Tuesday  ","Economy",31800.0,28900.0,29068.83
"PG0143","Saturday ","Economy",31800.0,28900.0,29068.83
"PG0144","Monday   ","Business",203300.0,203300.0,203300.0
"PG0144","Thursday ","Business",203300.0,203300.0,203300.0
"PG0144","Saturday ","Business",203300.0,203300.0,203300.0
"PG0144","Thursday ","Economy",74500.0,67800.0,68087.83
"PG0144","Saturday ","Economy",74500.0,67800.0,68087.83
"PG0144","Monday   ","Economy",74500.0,67800.0,68087.83
"PG0145","Saturday ","Business",203300.0,203300.0,203300.0
"PG0145","Monday   ","Business",203300.0,203300.0,203300.0
"PG0145","Wednesday","Business",203300.0,203300.0,203300.0
"PG0145","Saturday ","Economy",74500.0,67800.0,68057.25
"PG0145","Wednesday","Economy",74500.0,67800.0,68057.25
"PG0145","Monday   ","Economy",74500.0,67800.0,68057.25
"PG0146","Friday   ","Business",44200.0,44200.0,44200.0
"PG0146","Tuesday  ","Business",44200.0,44200.0,44200.0
"PG0146","Wednesday","Business",44200.0,44200.0,44200.0
"PG0146","Sunday   ","Business",44200.0,44200.0,44200.0
"PG0146","Saturday ","Business",44200.0,44200.0,44200.0
"PG0146","Thursday ","Business",44200.0,44200.0,44200.0
"PG0146","Monday   ","Business",44200.0,44200.0,44200.0
"PG0146","Friday   ","Economy",16200.0,14700.0,14806.44
"PG0146","Tuesday  ","Economy",16200.0,14700.0,14806.44
"PG0146","Wednesday","Economy",16200.0,14700.0,14806.44
"PG0146","Thursday ","Economy",16200.0,14700.0,14806.44
"PG0146","Sunday   ","Economy",16200.0,14700.0,14806.44
"PG0146","Saturday ","Economy",16200.0,14700.0,14806.44
"PG0146","Monday   ","Economy",16200.0,14700.0,14806.44
"PG0147","Wednesday","Business",44200.0,44200.0,44200.0
"PG0147","Thursday ","Business",44200.0,44200.0,44200.0
"PG0147","Sunday   ","Business",44200.0,44200.0,44200.0
"PG0147","Friday   ","Business",44200.0,44200.0,44200.0
"PG0147","Tuesday  ","Business",44200.0,44200.0,44200.0
"PG0147","Monday   ","Business",44200.0,44200.0,44200.0
"PG0147","Saturday ","Business",44200.0,44200.0,44200.0
"PG0147","Monday   ","Economy",16200.0,14700.0,14779.95
"PG0147","Wednesday","Economy",16200.0,14700.0,14779.95
"PG0147","Thursday ","Economy",16200.0,14700.0,14779.95
"PG0147","Friday   ","Economy",16200.0,14700.0,14779.95
"PG0147","Saturday ","Economy",16200.0,14700.0,14779.95
"PG0147","Tuesday  ","Economy",16200.0,14700.0,14779.95
"PG0147","Sunday   ","Economy",16200.0,14700.0,14779.95
"PG0148","Monday   ","Economy",3400.0,3100.0,3124.31
"PG0148","Thursday ","Economy",3400.0,3100.0,3124.31
"PG0148","Wednesday","Economy",3400.0,3100.0,3124.31
"PG0148","Saturday ","Economy",3400.0,3100.0,3124.31
"PG0148","Friday   ","Economy",3400.0,3100.0,3124.31
"PG0148","Tuesday  ","Economy",3400.0,3100.0,3124.31
"PG0148","Sunday   ","Economy",3400.0,3100.0,3124.31
"PG0149","Saturday ","Economy",3400.0,3100.0,3124.45
"PG0149","Wednesday","Economy",3400.0,3100.0,3124.45
"PG0149","Tuesday  ","Economy",3400.0,3100.0,3124.45
"PG0149","Friday   ","Economy",3400.0,3100.0,3124.45
"PG0149","Monday   ","Economy",3400.0,3100.0,3124.45
"PG0149","Thursday ","Economy",3400.0,3100.0,3124.45
"PG0149","Sunday   ","Economy",3400.0,3100.0,3124.45
"PG0150","Tuesday  ","Business",12000.0,12000.0,12000.0
"PG0150","Wednesday","Business",12000.0,12000.0,12000.0
"PG0150","Monday   ","Business",12000.0,12000.0,12000.0
"PG0150","Friday   ","Business",12000.0,12000.0,12000.0
"PG0150","Saturday ","Business",12000.0,12000.0,12000.0
"PG0150","Thursday ","Business",12000.0,12000.0,12000.0
"PG0150","Sunday   ","Business",12000.0,12000.0,12000.0
"PG0150","Sunday   ","Economy",4400.0,4000.0,4025.16
"PG0150","Saturday ","Economy",4400.0,4000.0,4025.16
"PG0150","Wednesday","Economy",4400.0,4000.0,4025.16
"PG0150","Monday   ","Economy",4400.0,4000.0,4025.16
"PG0150","Tuesday  ","Economy",4400.0,4000.0,4025.16
"PG0150","Thursday ","Economy",4400.0,4000.0,4025.16
"PG0150","Friday   ","Economy",4400.0,4000.0,4025.16
"PG0151","Friday   ","Business",12000.0,12000.0,12000.0
"PG0151","Tuesday  ","Business",12000.0,12000.0,12000.0
"PG0151","Saturday ","Business",12000.0,12000.0,12000.0
"PG0151","Thursday ","Business",12000.0,12000.0,12000.0
"PG0151","Wednesday","Business",12000.0,12000.0,12000.0
"PG0151","Monday   ","Business",12000.0,12000.0,12000.0
"PG0151","Sunday   ","Business",12000.0,12000.0,12000.0
"PG0151","Friday   ","Economy",4400.0,4000.0,4025.35
"PG0151","Sunday   ","Economy",4400.0,4000.0,4025.35
"PG0151","Tuesday  ","Economy",4400.0,4000.0,4025.35
"PG0151","Wednesday","Economy",4400.0,4000.0,4025.35
"PG0151","Saturday ","Economy",4400.0,4000.0,4025.35
"PG0151","Thursday ","Economy",4400.0,4000.0,4025.35
"PG0151","Monday   ","Economy",4400.0,4000.0,4025.35
"PG0152","Sunday   ","Business",43300.0,43300.0,43300.0
"PG0152","Monday   ","Business",43300.0,43300.0,43300.0
"PG0152","Wednesday","Business",43300.0,43300.0,43300.0
"PG0152","Thursday ","Business",43300.0,43300.0,43300.0
"PG0152","Tuesday  ","Business",43300.0,43300.0,43300.0
"PG0152","Saturday ","Business",43300.0,43300.0,43300.0
"PG0152","Friday   ","Business",43300.0,43300.0,43300.0
"PG0152","Wednesday","Economy",15900.0,14400.0,14491.32
"PG0152","Thursday ","Economy",15900.0,14400.0,14491.32
"PG0152","Saturday ","Economy",15900.0,14400.0,14491.32
"PG0152","Friday   ","Economy",15900.0,14400.0,14491.32
"PG0152","Sunday   ","Economy",15900.0,14400.0,14491.32
"PG0152","Monday   ","Economy",15900.0,14400.0,14491.32
"PG0152","Tuesday  ","Economy",15900.0,14400.0,14491.32
"PG0153","Sunday   ","Business",43300.0,43300.0,43300.0
"PG0153","Wednesday","Business",43300.0,43300.0,43300.0
"PG0153","Friday   ","Business",43300.0,43300.0,43300.0
"PG0153","Monday   ","Business",43300.0,43300.0,43300.0
"PG0153","Tuesday  ","Business",43300.0,43300.0,43300.0
"PG0153","Thursday ","Business",43300.0,43300.0,43300.0
"PG0153","Saturday ","Business",43300.0,43300.0,43300.0
"PG0153","Friday   ","Economy",15900.0,14400.0,14484.76
"PG0153","Thursday ","Economy",15900.0,14400.0,14484.76
"PG0153","Tuesday  ","Economy",15900.0,14400.0,14484.76
"PG0153","Sunday   ","Economy",15900.0,14400.0,14484.76
"PG0153","Saturday ","Economy",15900.0,14400.0,14484.76
"PG0153","Wednesday","Economy",15900.0,14400.0,14484.76
"PG0153","Monday   ","Economy",15900.0,14400.0,14484.76
"PG0154","Monday   ","Economy",17100.0,15500.0,15632.23
"PG0154","Saturday ","Economy",17100.0,15500.0,15632.23
"PG0154","Wednesday","Economy",17100.0,15500.0,15632.23
"PG0155","Thursday ","Economy",17100.0,15500.0,15593.33
"PG0155","Tuesday  ","Economy",17100.0,15500.0,15593.33
"PG0155","Sunday   ","Economy",17100.0,15500.0,15593.33
"PG0156","Monday   ","Economy",27400.0,24900.0,25078.87
"PG0156","Friday   ","Economy",27400.0,24900.0,25078.87
"PG0156","Sunday   ","Economy",27400.0,24900.0,25078.87
"PG0156","Saturday ","Economy",27400.0,24900.0,25078.87
"PG0156","Thursday ","Economy",27400.0,24900.0,25078.87
"PG0156","Wednesday","Economy",27400.0,24900.0,25078.87
"PG0156","Tuesday  ","Economy",27400.0,24900.0,25078.87
"PG0157","Friday   ","Economy",27400.0,24900.0,25100.0
"PG0157","Tuesday  ","Economy",27400.0,24900.0,25100.0
"PG0157","Saturday ","Economy",27400.0,24900.0,25100.0
"PG0157","Wednesday","Economy",27400.0,24900.0,25100.0
"PG0157","Monday   ","Economy",27400.0,24900.0,25100.0
"PG0157","Thursday ","Economy",27400.0,24900.0,25100.0
"PG0157","Sunday   ","Economy",27400.0,24900.0,25100.0
"PG0158","Friday   ","Business",11100.0,11100.0,11100.0
"PG0158","Monday   ","Business",11100.0,11100.0,11100.0
"PG0158","Tuesday  ","Business",11100.0,11100.0,11100.0
"PG0158","Saturday ","Business",11100.0,11100.0,11100.0
"PG0158","Sunday   ","Business",11100.0,11100.0,11100.0
"PG0158","Wednesday","Business",11100.0,11100.0,11100.0
"PG0158","Thursday ","Business",11100.0,11100.0,11100.0
"PG0158","Saturday ","Economy",4100.0,3700.0,3726.6
"PG0158","Sunday   ","Economy",4100.0,3700.0,3726.6
"PG0158","Wednesday","Economy",4100.0,3700.0,3726.6
"PG0158","Tuesday  ","Economy",4100.0,3700.0,3726.6
"PG0158","Monday   ","Economy",4100.0,3700.0,3726.6
"PG0158","Friday   ","Economy",4100.0,3700.0,3726.6
"PG0158","Thursday ","Economy",4100.0,3700.0,3726.6
"PG0159","Saturday ","Business",11100.0,11100.0,11100.0
"PG0159","Wednesday","Business",11100.0,11100.0,11100.0
"PG0159","Tuesday  ","Business",11100.0,11100.0,11100.0
"PG0159","Friday   ","Business",11100.0,11100.0,11100.0
"PG0159","Monday   ","Business",11100.0,11100.0,11100.0
"PG0159","Thursday ","Business",11100.0,11100.0,11100.0
"PG0159","Sunday   ","Business",11100.0,11100.0,11100.0
"PG0159","Tuesday  ","Economy",4100.0,3700.0,3723.52
"PG0159","Monday   ","Economy",4100.0,3700.0,3723.52
"PG0159","Thursday ","Economy",4100.0,3700.0,3723.52
"PG0159","Sunday   ","Economy",4100.0,3700.0,3723.52
"PG0159","Saturday ","Economy",4100.0,3700.0,3723.52
"PG0159","Wednesday","Economy",4100.0,3700.0,3723.52
